시군구,행정동,정류장번호(ID),정류장명,상세위치,위도,경도,정류장설치유형,시내버스_경유노선번호,시외버스_경유노선번호,레드존여부,중앙차로여부,미세먼지 측정센서 설치여부,와이파이설치여부,안전비상벨설치여부,버스정보안내단말기(BIT) 유형,의자설치유형,바람막이설치여부,냉온풍기설치여부,공기청정기설치여부
성남시,단대동,5103,성남혜은학교.수정청소년수련관,혜은학교건너,37.449833 ,127.152917 ,쉘터형,"52(시내),60(시내),331(시내),220(시내),342(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),온열의자,N,N,N
성남시,산성동,5104,산성동,차고지 종점,37.458250 ,127.153733 ,지주형,"330(시내),33-1(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,신흥2동,5105,세이브존,세이브존앞,37.443867 ,127.154100 ,쉘터형,"333(시내),2007(시내)","5300신흥동-인.공(시외),N5300-1(시외),N5300(시외),5100신흥동-김.공(시외)",N,N,N,Y,N,LED(5단16열),일반의자,N,N,N
성남시,산성동,5106,산성동,주택앞,37.458317 ,127.153650 ,기타,"330(시내),33-1(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,중앙동,5107,SK주유소,SK주유소앞,37.443283 ,127.154133 ,기타,,"5100신흥동-김.공(시외),N5300-1(시외),5300신흥동-인.공(시외),N5300(시외)",N,N,N,N,N,미설치,미설치,N,N,N
성남시,단대동,5108,성남세무서.미도아파트,성남세무서,37.446833 ,127.155183 ,쉘터형,"220(시내),331(시내),342(시내),52(시내),60(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,신흥2동,5109,단대오거리역.세이브존,구삼영전자앞,37.444450 ,127.155300 ,쉘터형,"810(시내),17(시내),10-2(마을),452(서울),10(마을),4425(서울),3-4(마을),331(시내),7(마을),87(마을),반디2(시내),57(시내),7-2(마을),303(서울),382(시내),51(시내),17-1(시내),100출(시내),17-1A(시내),52(시내),30(시내),342(시내),240(시내),340(시내),10-1(마을),33(시내),100(시내),3-1(시내),3-5(마을)",해당없음,N,N,N,Y,N,LED(5단16열),일반의자,N,N,N
성남시,단대동,5110,성남세무서.미도아파트,미도아파트건너,37.446517 ,127.155217 ,쉘터형,"100출(시내),60(시내),342(시내),220(시내),52(시내),331(시내)",해당없음,N,N,N,Y,N,LED(3단6열),일반의자,N,N,N
성남시,단대동,5112,민속마을.선경아파트,닭죽촌건너,37.462450 ,127.155650 ,지주형,"88(마을),88-1(마을),342(시내),33-1(시내),452(서울),9(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,복정동,5113,위례역푸르지오4단지,위례역푸르지오4단지앞,37.467617 ,127.140550 ,쉘터형,86(마을),해당없음,N,N,N,N,N,LED(5단16열),일반의자,N,N,N
성남시,단대동,5114,민속마을.선경아파트,남한산성닭죽촌,37.462383 ,127.156717 ,지주형,"88(마을),9(시내),342(시내),88-1(마을)",해당없음,N,N,N,N,N,LED(3단6열),미설치,N,N,N
성남시,단대동,5115,단대동행정복지센터.성남만남지역자활센터,왕꿀돼지앞,37.447800 ,127.157850 ,쉘터형,"810(시내),452(서울),333(시내),240(시내),30(시내),720-1A(시내),10-2(마을),33(시내),10(마을),51(시내),342(시내),10-1(마을)",해당없음,N,N,N,Y,N,LED(5단16열),일반의자,N,N,N
성남시,단대동,5116,민속마을,터널입구,37.462783 ,127.157817 ,쉘터형,"342(시내),88(마을),9(시내),88-1(마을)",해당없음,N,N,N,Y,N,LED(3단6열),일반의자,N,N,N
성남시,단대동,5118,논골,성보정보고등학교,37.458733 ,127.158417 ,지주형,"9(시내),88-1(마을),342(시내),88(마을)",해당없음,N,N,N,Y,N,LCD(세로형 32''),미설치,N,N,N
성남시,단대동,5120,금광시장,단대동푸르지오,37.449833 ,127.158800 ,쉘터형,"30(시내),33(시내),810(시내),10-1(마을),10-2(마을),10(마을),720-1A(시내),333(시내),51(시내),342(시내),452(서울),240(시내)",해당없음,N,N,N,Y,N,LED(5단16열)(양면),일반의자,N,N,N
성남시,단대동,5121,남한산성입구역.법원검찰청,법원 앞,37.451217 ,127.159400 ,쉘터형,"30(시내),342(시내),51(시내),반디2(시내),720-1A(시내),240(시내),333(시내),10-2(마을),10-1(마을),452(서울),10(마을)",해당없음,N,N,N,Y,N,LED(5단18열),일반의자,N,N,N
성남시,단대동,5122,상원여중,양지공영주차장건너,37.456467 ,127.159833 ,지주형,"342(시내),88-1(마을),9(시내),88(마을)",해당없음,N,N,N,N,N,LED(3단6열),미설치,N,N,N
성남시,단대동,5123,남한산성입구역.법원검찰청,성남지원등기과,37.452933 ,127.160167 ,쉘터형,"55(시내),6(시내),33-1(시내)",해당없음,N,N,N,Y,N,LED(5단16열),일반의자,N,N,N
성남시,양지동,5125,상원초등학교.양지동청소년문화의집,한성교회,37.455700 ,127.161917 ,쉘터형,"452(서울),333(시내),55(시내),30(시내),240(시내),9(시내),6(시내),720-1A(시내),51(시내),33-1(시내),10-2(마을),10-1(마을),10(마을),88-1(마을),88(마을)",해당없음,N,N,N,Y,N,LED(5단16열),일반의자,N,N,N
성남시,양지동,5129,을지대학교,을지대학교앞,37.460467 ,127.166033 ,쉘터형,"88-1(마을),33-1(시내),10(마을),88(마을),240(시내),55(시내),720-1A(시내),9(시내),51(시내),333(시내),30(시내),452(서울),6(시내)",5300신흥동-인.공(시외),N,N,N,Y,N,LED(5단16열),일반의자,N,N,N
성남시,양지동,5131,남한산성입구,남한산성입구,37.463067 ,127.169517 ,지주형,"240(시내),51(시내),55(시내),반디2(시내),720-1A(시내),9(시내),6(시내),33-1(시내),88-1(마을),10(마을),88(마을),452(서울),30(시내),333(시내)",해당없음,N,N,N,N,N,LED(4단12열),미설치,N,N,N
성남시,양지동,5133,남한산성입구,남한산성올라가는길,37.463833 ,127.169900 ,기타,"9(시내),33-1(시내)",해당없음,N,N,N,Y,N,미설치,미설치,N,N,N
성남시,양지동,5134,은행시장.남한산성시장.은행동청소년문화의집,서울하나치과,37.458633 ,127.164400 ,쉘터형,"55(시내),720-1A(시내),452(서울),10(마을),88-1(마을),88(마을),240(시내),9(시내),333(시내),33-1(시내),6(시내),30(시내),51(시내)",해당없음,Y,N,N,Y,N,LED(5단18열)(양면),온열의자,N,N,N
성남시,양지동,5135,을지대학교.생활관,생활관앞,37.461283 ,127.167033 ,쉘터형,"88(마을),10(마을),55(시내),88-1(마을),6(시내),333(시내),51(시내),30(시내),33-1(시내),452(서울),240(시내),720-1A(시내),9(시내)",해당없음,N,N,Y,Y,N,LED(5단16열)(양면),일반의자,N,N,N
성남시,태평4동,5137,태평4동행정복지센터.금빛초교,주민센터앞,37.448000 ,127.140967 ,쉘터형,"9(시내),315(시내),88-1(마을),77(마을),78(마을),86(마을)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,단대동,5138,성보경영고등학교,성보정보고등학교앞,37.460300 ,127.158183 ,쉘터형,"88(마을),88-1(마을),9(시내),342(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,신흥2동,5139,수정구청,신흥동주공A정문,37.449767 ,127.146150 ,쉘터형,"220(시내),330(시내),88(마을),50(시내),88-1(마을),9(시내),200(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),온열의자,N,N,N
성남시,신흥2동,5140,성남초교사거리,성남초방면,37.447850 ,127.145133 ,쉘터형,"200(시내),50(시내),220(시내),9(시내),330(시내),88-1(마을),88(마을)",해당없음,N,N,Y,Y,N,LED(4단12열),온열의자,N,N,N
성남시,복정동,5141,동서울대학교,동서울대학앞,37.459033 ,127.126083 ,쉘터형,"32(시내),100출(시내),500-2N(시내),357(시내),119(시내),100(시내),500-1A(시내),452(서울),9403(서울),4425(서울),303(서울),302(서울),1117(시내),30(시내),500-1(시내),500-2(시내)",해당없음,N,N,N,Y,N,LED(5단16열),일반의자,N,N,N
성남시,복정동,5142,복정초등학교,S-OIL,37.461783 ,127.126217 ,쉘터형,"357(시내),500-2(시내),303(서울),30(시내),32(시내),1117(시내),302(서울),100(시내),500-1(시내),4425(서울),9403(서울),452(서울),500-2N(시내),119(시내),100출(시내),500-1A(시내)",해당없음,N,N,Y,Y,N,LED(5단16열),일반의자,N,N,N
성남시,복정동,5143,가천대역.가천대학교,가천대역5번출구,37.449717 ,127.126367 ,쉘터형,"119(시내),500-2(시내),9403(서울),302(서울),303(서울),100(시내),100출(시내),반디1(시내),반디1-1(시내),4425(서울),452(서울),500-1A(시내),1117(시내),357(시내),500-1(시내),32(시내),30(시내),500-2N(시내)",해당없음,N,N,Y,Y,N,LED(4단12열),일반의자,N,N,N
성남시,태평3동,5144,태평3동행정복지센터,주민센터앞,37.445683 ,127.133100 ,쉘터형,"78(마을),315(시내),9(시내),100(시내),88-1(마을),86(마을),77(마을)",해당없음,N,N,N,N,N,LED(3단6열),온열의자,N,N,N
성남시,수진1동,5145,수진동현대아파트,현대아파트앞,37.439667 ,127.132483 ,지주형,"88-1(마을),9(시내)",해당없음,N,N,N,N,N,LCD(세로형 32''),미설치,N,N,N
성남시,태평1동,5146,한국전력,한국전력앞,37.444583 ,127.130233 ,쉘터형,"88-1(마을),9(시내),86(마을)",해당없음,N,N,N,N,N,LED(3단6열),일반의자,N,N,N
성남시,단대동,5147,상원여중,양지공영주차장앞,37.456933 ,127.159600 ,지주형,"342(시내),88(마을),88-1(마을),9(시내)",해당없음,N,N,N,N,N,LCD(세로형 32''),미설치,N,N,N
성남시,단대동,5148,성보경영고등학교,성보정보고등학교건너,37.460150 ,127.158000 ,쉘터형,"88-1(마을),88(마을),342(시내),9(시내)",해당없음,N,N,N,N,N,LCD(세로형 32''),일반의자,N,N,N
성남시,산성동,5149,한국폴리텍대학,영성여자중학교건너,37.458633 ,127.151617 ,쉘터형,"88-1(마을),342(시내),53(시내),88(마을),33-1(시내),52(시내),452(서울),9(시내),9-1(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,태평1동,5150,성남수정경찰서앞,수정경찰서건너,37.440667 ,127.127300 ,쉘터형,"32(시내),반디1(시내),315(시내),9403(서울),1117(시내),반디1-1(시내),500-2N(시내),30(시내),500-1A(시내),500-1(시내),500-2(시내),119(시내),357(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,산성동,5151,한국폴리텍대학,영성여자중학교,37.458050 ,127.151683 ,쉘터형,"452(서울),33-1(시내),9(시내),53(시내),342(시내),88(마을),88-1(마을),52(시내),9-1(시내)",해당없음,N,N,N,N,N,LCD(세로형 32''),일반의자,N,N,N
성남시,수진2동,5152,모란역.모란시장입구.풍생고,풍생고앞,37.434067 ,127.130117 ,쉘터형,30(시내),해당없음,N,N,N,N,N,LED(3단6열),일반의자,N,N,N
성남시,시흥동,5155,사송동종점,공영차고지건너,37.415583 ,127.114950 ,지주형,"4500(시내),4000(시내),누리2(시내),9(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,시흥동,5156,사송동종점,공영차고지진입로,37.415433 ,127.115017 ,쉘터형,"4500(시내),4000(시내),누리2(시내),9(시내)",해당없음,N,N,N,N,N,미설치,일반의자,N,N,N
성남시,양지동,5157,양지근린공원,양지근린공원건너,37.462683 ,127.163300 ,지주형,"452(서울),33-1(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,복정동,5158,복정고등학교.복정지구,고등학교건너,37.465867 ,127.135267 ,지주형,"3420(서울),452(서울),315(시내),440(서울),50(시내),231(시내),60(시내),100출(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,복정동,5159,복정고등학교.복정지구,안골마을,37.465100 ,127.136017 ,쉘터형,"331(시내),231(시내),3420(서울),86(마을)",해당없음,N,N,N,N,N,LED(5단16열),일반의자,N,N,N
성남시,단대동,5160,웃논골앞,남한산성올라가는길,37.465283 ,127.160950 ,기타,"9(시내),53(시내),52(시내),9-1(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,복정동,5163,남위례역.성남여성인력개발센터,늘푸른식물원,37.464050 ,127.139450 ,쉘터형,"231(시내),331(시내),86(마을)",해당없음,N,N,N,Y,N,LED(4단12열),일반의자,N,N,N
성남시,시흥동,5164,시흥동행정복지센터,시흥동주민센터,37.422267 ,127.108267 ,쉘터형,"누리2(시내),9800(시내),342(시내),57(시내),9400(시내),9408(서울),87(마을),341(시내)",해당없음,N,N,N,N,N,LED(3단6열),온열의자,N,N,N
성남시,시흥동,5165,시흥동행정복지센터,시흥동주민센터 건너,37.422600 ,127.108717 ,쉘터형,"342(시내),87(마을),57(시내),9400(시내),9408(서울),341(시내),누리2(시내),9800(시내)",해당없음,N,N,N,Y,N,LED(3단8열)(양면),일반의자,N,N,N
성남시,남위례역,5166,남위례역,남위례역사,37.463100 ,127.139433 ,쉘터형,"60(시내),53(시내),315(시내),86(마을)",해당없음,N,N,N,N,N,미설치,일반의자,N,N,N
성남시,수진1동,5167,수정커뮤니티센터,수정커뮤니티센터앞,37.441300 ,127.136450 ,쉘터형,"3-4(마을),810(시내)",해당없음,N,N,N,N,N,LED(3단6열),일반의자,N,N,N
성남시,신흥3동,5168,성남우체국(마을),성남우체국앞,37.442283 ,127.150800 ,쉘터형,"3-4(마을),10-2(마을),88-1(마을),7(마을),3-5(마을),10(마을),10-1(마을),7-2(마을)",해당없음,N,N,N,N,N,LED(4단12열)(양면),일반의자,N,N,N
성남시,단대동,5169,민속마을닭죽촌,닭죽촌앞,37.462217 ,127.155767 ,지주형,"88-1(마을),33-1(시내),452(서울),9(시내),342(시내),88(마을)",해당없음,N,N,N,Y,N,미설치,미설치,N,N,N
성남시,복정동,5170,복정파출소.복정캠퍼스맛집거리,오일뱅크 건너편 모란방면,37.456733 ,127.125867 ,지주형,"303(서울),302(서울),32(시내),500-2(시내),4425(서울),500-2N(시내),30(시내),100(시내),357(시내),1117(시내),100출(시내),119(시내),452(서울),500-1A(시내),9403(서울),500-1(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,태평2동,5171,성남수정새마을금고.한국사회적기업진흥원(마을),그린메디산부인과앞,37.442800 ,127.137683 ,쉘터형,"3-4(마을),78(마을)",해당없음,N,N,N,N,N,LED(3단6열)(양면),일반의자,N,N,N
성남시,단대동,5172,웃논골앞,남한산성 올라가는길,37.465483 ,127.161033 ,지주형,"9(시내),53(시내),9-1(시내),52(시내)",해당없음,N,N,N,Y,N,미설치,미설치,N,N,N
성남시,단대동,5173,논골,단대동공영주차장,37.458950 ,127.158533 ,쉘터형,"342(시내),88-1(마을),88(마을),9(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,복정동,5174,위례더힐남문.위례푸른초등학교,위례푸른초건너,37.469733 ,127.152300 ,쉘터형,"9202(시내),31(시내),86(마을),331(시내),9200(시내),231(시내),200(시내),315(시내)",해당없음,N,N,N,Y,N,LED(4단6열),일반의자,N,N,N
성남시,태평3동,5175,태평초등학교,위례푸른초건너,37.445217 ,127.131533 ,지주형,"88-1(마을),315(시내),100(시내),86(마을),77(마을),78(마을)",해당없음,N,N,N,Y,N,LED(3단6열),미설치,N,N,N
성남시,복정동,5176,위례동행정복지센터.위례아트리버푸르지오,아트리버푸르지오앞,37.470817 ,127.142283 ,쉘터형,"333(서울),345(서울),440(서울),3420(서울),315(시내),86(마을),331(시내),100출(시내),9200(시내),60(시내),50(시내)",해당없음,N,N,N,N,N,LED(4단12열),일반의자,N,N,N
성남시,시흥동,5179,수자원공사입구,동아다리방향,37.418167 ,127.117650 ,지주형,"9(시내),57(시내)",해당없음,N,N,N,Y,N,미설치,미설치,N,N,N
성남시,복정동,5180,밀리토피아시티.위례역푸르지오,국방전직교육원,37.467350 ,127.144050 ,쉘터형,"343(서울),3420(서울),231(시내),50(시내),315(시내),345(서울),100출(시내),86(마을),9200(시내),9202(시내)",5500위례-인.공(시외),N,N,N,N,N,LED(4단12열),일반의자,N,N,N
성남시,시흥동,5181,나라기록관.코이카,세종연구소앞,37.415383 ,127.101000 ,쉘터형,"5700A(시내),1009(시내),5700B(시내),87(마을),357(시내),66(마을),101(시내),6900(시내),5600(시내),1007(시내),1007-1(시내),370(시내),9409(서울),231(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,시흥동,5182,나라기록관.코이카,세종연구소건너,37.415350 ,127.101417 ,쉘터형,"1007(시내),5600(시내),87(마을),6900(시내),101(시내),5700B(시내),370(시내),357(시내),9409(서울),5700A(시내),66(마을),1009(시내),231(시내),1007-1(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,시흥동,5183,송현초등학교.판교이지더원2단지,성남송현초등학교앞,37.405183 ,127.117783 ,쉘터형,"73-2(마을),357(시내),3100(시내),4500(시내),103(시내),330(시내),350(시내),1005(시내),340(시내),315(시내),76(마을),9300(시내),341(시내),82(마을),73-1(마을),3000(시내),380(시내),382(시내)",해당없음,N,N,Y,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,시흥동,5184,송현초등학교.판교봇들마을4단지,성남송현초등학교건너,37.404883 ,127.117767 ,쉘터형,"103(시내),1005(시내),357(시내),76(마을),3100(시내),82(마을),382(시내),73-2(마을),340(시내),4500(시내),341(시내),73-1(마을),350(시내),315(시내),3000(시내),330(시내),9300(시내),380(시내)",해당없음,N,N,N,Y,N,LED(5단16열),일반의자,N,N,N
